waist,shoulder,elbow,wrist_angle,wrist_rotate
3.43886,3.52026,4.06704,1.93829,3.21462
3.43579,3.52026,4.06857,1.93829,3.21308
3.43271,3.51872,4.06857,1.93829,3.21308
3.42964,3.51872,4.06857,1.93676,3.21308
3.42657,3.51872,4.07011,1.93676,3.21308
3.4235,3.52026,4.07011,1.93676,3.21308
3.42196,3.52026,4.07011,1.93676,3.21308
3.41889,3.52026,4.07011,1.93676,3.21308
3.41735,3.52026,4.07011,1.93676,3.21308
3.41428,3.51872,4.07011,1.93676,3.21308
3.41275,3.51872,4.07164,1.93676,3.21308
3.40968,3.51872,4.07164,1.93522,3.21308
3.4066,3.52026,4.07164,1.93522,3.21308
3.40353,3.52026,4.07164,1.93522,3.21155
3.40046,3.51872,4.07164,1.93522,3.21155
3.39739,3.51872,4.07164,1.93522,3.21155
3.39432,3.51872,4.07164,1.93522,3.21155
3.39124,3.51872,4.07164,1.93522,3.21155
3.38817,3.52026,4.07164,1.93369,3.21155
3.38664,3.52026,4.07164,1.93369,3.21155
3.38357,3.51872,4.07164,1.93522,3.21155
3.38049,3.51872,4.07164,1.93522,3.21155
3.37896,3.51872,4.07318,1.93369,3.21155
3.37589,3.51872,4.07318,1.93369,3.21155
3.37281,3.51872,4.07318,1.93369,3.21155
3.36974,3.51872,4.07472,1.93369,3.21155
3.36821,3.51872,4.07472,1.93215,3.21155
3.36513,3.52026,4.07472,1.93061,3.21155
3.36206,3.51872,4.07625,1.93061,3.21155
3.35745,3.51872,4.07625,1.93061,3.21155
3.35592,3.51872,4.07625,1.92908,3.21155
3.35131,3.52026,4.07779,1.92908,3.21155
3.34824,3.52026,4.07779,1.92754,3.21155
3.34517,3.51872,4.07779,1.92601,3.21155
3.3421,3.51872,4.08086,1.92601,3.21155
3.33749,3.51872,4.08086,1.92447,3.21155
3.33442,3.51872,4.08086,1.92293,3.21155
3.33134,3.51872,4.08239,1.92293,3.21155
3.32674,3.51872,4.08239,1.92293,3.21155
3.32213,3.51872,4.08393,1.9214,3.21155
3.31752,3.52026,4.08393,1.9214,3.21155
3.31291,3.51872,4.08393,1.9214,3.21308
3.30984,3.52026,4.08393,1.9214,3.21155
3.30523,3.52026,4.08393,1.9214,3.21308
3.30216,3.51872,4.08547,1.91986,3.21308
3.29756,3.51872,4.08547,1.91986,3.21308
3.29295,3.51872,4.08547,1.91986,3.21308
3.28988,3.51872,4.08547,1.91986,3.21308
3.28527,3.51872,4.087,1.91986,3.21308
3.28066,3.51872,4.087,1.91986,3.21462
3.27605,3.52026,4.087,1.91986,3.21462
3.27145,3.51872,4.087,1.91986,3.21308
3.26684,3.51872,4.08854,1.91833,3.21462
3.26223,3.51872,4.08854,1.91833,3.21462
3.25762,3.51872,4.08854,1.91833,3.21462
3.25301,3.51872,4.08854,1.91525,3.21462
3.24841,3.51872,4.08854,1.91833,3.21462
3.2438,3.51872,4.09007,1.91833,3.21462
3.23919,3.51872,4.09007,1.91833,3.21462
3.23458,3.52026,4.09007,1.91525,3.21615
3.22998,3.51872,4.09007,1.91525,3.21615
3.22537,3.51872,4.09007,1.91525,3.21615
3.22076,3.51872,4.09161,1.91525,3.21615
3.21769,3.51872,4.09161,1.91525,3.21615
3.21155,3.52026,4.09161,1.91525,3.21615
3.20694,3.51872,4.09315,1.91525,3.21615
3.20387,3.51872,4.09315,1.91525,3.21615
3.19926,3.51872,4.09315,1.91372,3.21615
3.19311,3.51872,4.09315,1.91372,3.21615
3.18851,3.51872,4.09468,1.91372,3.21615
3.1839,3.51872,4.09468,1.91218,3.21615
3.17929,3.51872,4.09468,1.91218,3.21615
3.17468,3.51872,4.09468,1.91218,3.21615
3.17008,3.51872,4.09468,1.91218,3.21769
3.16393,3.51872,4.09622,1.91065,3.21769
3.16086,3.52026,4.09622,1.91065,3.21769
3.15625,3.52026,4.09622,1.91065,3.21769
3.15165,3.51872,4.09622,1.91065,3.21769
3.14704,3.52026,4.09622,1.91218,3.21769
3.14243,3.52026,4.09622,1.91218,3.21769
3.13782,3.51872,4.09622,1.91218,3.21769
3.13322,3.52026,4.09622,1.91218,3.21922
3.12861,3.51872,4.09622,1.91218,3.21922
3.12554,3.51872,4.09622,1.91065,3.21769
3.11939,3.52026,4.09622,1.91065,3.21922
3.11478,3.52026,4.09622,1.91218,3.21922
3.11018,3.52026,4.09622,1.91218,3.21922
3.10557,3.51872,4.09622,1.91065,3.21922
3.1025,3.51872,4.09622,1.91218,3.21922
3.09635,3.52026,4.09622,1.91218,3.21922
3.09328,3.52026,4.09622,1.91065,3.21922
3.08867,3.52026,4.09622,1.91065,3.21922
3.08407,3.52026,4.09622,1.91218,3.21922
3.07792,3.52026,4.09622,1.91218,3.21922
3.07485,3.51872,4.09775,1.91218,3.21922
3.07024,3.52026,4.09775,1.91218,3.21922
3.06564,3.52026,4.09775,1.91218,3.21922
3.06103,3.52026,4.09775,1.91218,3.21922
3.05642,3.52026,4.09775,1.91218,3.21922
3.05181,3.51872,4.09775,1.91065,3.21922
3.04567,3.51872,4.09929,1.91065,3.21922
3.04106,3.52026,4.09929,1.91065,3.21922
3.03492,3.52026,4.09929,1.91065,3.21922
