waist,shoulder,elbow,wrist_angle,wrist_rotate
3.20847,3.13629,3.16547,3.99331,3.05181
3.20847,3.13629,3.1624,3.98871,3.05181
3.20847,3.13629,3.15933,3.97949,3.05181
3.20847,3.13629,3.15472,3.96874,3.05181
3.20847,3.13629,3.15011,3.95338,3.05181
3.20694,3.13629,3.14243,3.93188,3.05181
3.20694,3.13629,3.13629,3.90423,3.05335
3.20694,3.13782,3.12861,3.87198,3.05488
3.20694,3.13782,3.12246,3.83665,3.05488
3.20694,3.13782,3.11786,3.79518,3.05488
3.20694,3.13782,3.11478,3.74911,3.05488
3.2054,3.13782,3.11171,3.69996,3.05488
3.20387,3.13782,3.11171,3.65081,3.05488
3.20233,3.13782,3.11018,3.59705,3.05488
3.20079,3.13782,3.11171,3.54176,3.05488
3.19926,3.13782,3.11478,3.48493,3.05488
3.19772,3.13936,3.11939,3.42964,3.05488
3.19772,3.13936,3.124,3.37435,3.05488
3.19619,3.13936,3.13322,3.32059,3.05488
3.19772,3.13936,3.13936,3.27145,3.05488
3.19926,3.14089,3.14704,3.22076,3.05642
3.19926,3.14089,3.15318,3.17776,3.05796
3.19926,3.14089,3.15933,3.13629,3.05949
3.20079,3.14089,3.167,3.09789,3.0641
3.20079,3.14089,3.17161,3.0641,3.07024
3.20233,3.14089,3.17468,3.03799,3.07946
3.20387,3.14089,3.17776,3.01495,3.09328
3.20387,3.14089,3.17929,2.99959,3.1071
3.20387,3.13936,3.18083,2.99191,3.12861
3.2054,3.13936,3.18236,2.98884,3.15318
3.20387,3.13936,3.18236,2.98884,3.18236
3.2054,3.13936,3.18083,2.98884,3.21615
3.2054,3.13782,3.17929,2.98884,3.25301
3.20694,3.13782,3.17776,2.98884,3.29602
3.20847,3.13782,3.17622,2.98884,3.34056
3.20847,3.13936,3.17622,2.98884,3.38664
3.20847,3.13936,3.17622,2.98884,3.43271
3.21001,3.13936,3.17468,2.99038,3.48186
3.21001,3.13782,3.17161,2.99038,3.53101
3.21001,3.13782,3.16854,2.99038,3.58323
3.21001,3.13936,3.16547,2.98884,3.63699
3.21001,3.13782,3.16086,2.98884,3.68767
3.21001,3.13782,3.15625,2.98884,3.73989
3.20847,3.13936,3.15472,2.98884,3.79211
3.20847,3.13782,3.15318,2.98884,3.8428
3.20847,3.13782,3.15165,2.98884,3.89194
3.20694,3.13936,3.15011,2.98884,3.94416
3.20847,3.13936,3.15011,2.98884,3.99485
3.20847,3.13936,3.14857,2.98884,4.04553
3.20847,3.14089,3.15011,2.99038,4.09468
3.21001,3.14089,3.14857,2.99038,4.14076
3.21001,3.14089,3.15011,2.99038,4.18991
3.21001,3.14089,3.15011,2.99038,4.23445
3.21155,3.14089,3.14857,2.99038,4.28206
3.21308,3.14089,3.14857,2.99038,4.32199
3.21462,3.14089,3.14857,2.98884,4.36346
3.21769,3.13936,3.14857,2.99038,4.40032
3.21922,3.13936,3.14857,2.98884,4.43565
3.22076,3.13936,3.14704,2.99038,4.47098
3.2223,3.13936,3.14704,2.99038,4.50476
3.22383,3.13936,3.14857,2.99038,4.53395
3.22383,3.13782,3.14704,2.99038,4.56159
3.22383,3.13782,3.14704,2.99038,4.5877
3.22537,3.13782,3.14704,2.98884,4.60767
3.22537,3.13629,3.1455,2.99038,4.62764
3.22537,3.13782,3.1455,2.98884,4.63992
3.22537,3.13782,3.14704,2.99038,4.6476
3.22537,3.13782,3.14704,2.98884,4.64914
3.2269,3.13782,3.14704,2.99038,4.6476
3.22844,3.13782,3.14704,2.99038,4.64607
3.23151,3.13782,3.14704,2.99038,4.64146
3.23305,3.13936,3.14704,2.98884,4.63378
3.23612,3.14089,3.1455,2.99038,4.62456
3.23766,3.14089,3.1455,2.99038,4.61381
3.23919,3.14089,3.14397,2.99038,4.59999
3.23919,3.14089,3.14243,2.98884,4.58463
3.24073,3.13936,3.14089,2.99038,4.56466
3.24073,3.13936,3.13936,2.98884,4.5447
3.24073,3.14089,3.13936,2.98884,4.52166
3.24073,3.13936,3.13782,2.98884,4.49709
3.24073,3.14089,3.13782,2.98884,4.46944
