waist,shoulder,elbow,wrist_angle,wrist_rotate
3.14857,3.15933,3.19004,2.91051,3.13782
3.14857,3.1624,3.19619,2.91051,3.13782
3.15011,3.16547,3.20079,2.91051,3.13629
3.15011,3.167,3.20847,2.91205,3.13629
3.15011,3.16854,3.21308,2.91665,3.13629
3.15165,3.17008,3.22076,2.91665,3.13629
3.15165,3.17315,3.2269,2.91665,3.13629
3.15165,3.17468,3.23305,2.91665,3.13629
3.15165,3.17622,3.23766,2.91665,3.13629
3.15165,3.17929,3.2438,2.91665,3.13629
3.15318,3.18083,3.24687,2.91665,3.13629
3.15318,3.18236,3.25301,2.91665,3.13629
3.15318,3.18544,3.25762,2.91665,3.13629
3.15472,3.18851,3.26223,2.91819,3.13475
3.15472,3.19004,3.2653,2.91819,3.13629
3.15472,3.19619,3.27145,2.91665,3.13629
3.15472,3.19926,3.27452,2.91665,3.13475
3.15472,3.20233,3.27759,2.91665,3.13629
3.15472,3.2054,3.2822,2.91819,3.13629
3.15625,3.20847,3.28373,2.91819,3.13475
3.15472,3.21155,3.2868,2.91819,3.13475
3.15625,3.21462,3.28988,2.91819,3.13475
3.15625,3.21769,3.29295,2.91665,3.13475
3.15472,3.22076,3.29448,2.91665,3.13475
3.15472,3.2223,3.29448,2.91819,3.13475
3.15472,3.22383,3.29295,2.91819,3.13475
3.15625,3.22537,3.29141,2.91819,3.13475
3.15625,3.2269,3.28834,2.91665,3.13475
3.15625,3.22844,3.2868,2.91665,3.13322
3.15625,3.22844,3.28373,2.91819,3.13322
3.15625,3.22844,3.28066,2.91819,3.13322
3.15625,3.22998,3.27759,2.91819,3.13322
3.15625,3.22998,3.27298,2.91819,3.13322
3.15625,3.22844,3.26991,2.91819,3.13322
3.15625,3.22844,3.2653,2.91819,3.13322
3.15625,3.22998,3.26223,2.92126,3.13168
3.15625,3.22844,3.25762,2.92587,3.13168
3.15779,3.22844,3.25301,2.92894,3.13168
3.15779,3.22998,3.24994,2.93509,3.13168
3.15779,3.22998,3.24534,2.94123,3.13168
3.15779,3.22844,3.23919,2.95044,3.13168
3.15779,3.22844,3.23305,2.9612,3.13168
3.15779,3.22844,3.2269,2.97041,3.13014
3.15933,3.22998,3.2223,2.9827,3.13168
3.15933,3.22844,3.21615,2.99652,3.13168
3.15933,3.22998,3.21155,3.01342,3.13168
3.15779,3.22998,3.2054,3.02724,3.13168
3.15933,3.22998,3.20233,3.03953,3.13168
3.15933,3.22998,3.19772,3.05335,3.13168
3.15779,3.22998,3.19465,3.0641,3.13168
3.15933,3.22998,3.19158,3.07178,3.13168
3.15933,3.22998,3.18697,3.08099,3.13168
3.15933,3.22844,3.18544,3.08714,3.13322
3.15933,3.22844,3.18236,3.09328,3.13322
3.15933,3.22998,3.18083,3.09635,3.13322
3.15933,3.22844,3.18083,3.09635,3.13322
3.15933,3.22844,3.18083,3.09635,3.13322
3.15933,3.22998,3.18083,3.09635,3.13475
3.15779,3.22844,3.17929,3.09635,3.13629
3.15625,3.22844,3.17929,3.09635,3.13629
3.15625,3.22998,3.17929,3.09635,3.13782
3.15625,3.22998,3.17929,3.09635,3.13782
3.15625,3.22998,3.17929,3.09635,3.13782
3.15625,3.22844,3.18083,3.09635,3.13782
3.15625,3.22844,3.1839,3.09635,3.13782
3.15625,3.22844,3.18544,3.09635,3.13782
3.15625,3.22844,3.18544,3.09635,3.13782
3.15625,3.22998,3.18697,3.09635,3.13782
3.15625,3.22844,3.18697,3.09635,3.13782
3.15472,3.22844,3.18851,3.09635,3.13782
3.15472,3.22844,3.19004,3.09635,3.13782
3.15318,3.22844,3.19004,3.09635,3.13782
3.15318,3.22844,3.19158,3.09635,3.13782
3.15318,3.22844,3.19158,3.09635,3.13782
3.15165,3.22998,3.19311,3.09635,3.13782
3.15165,3.22998,3.19158,3.09635,3.13782
3.15165,3.22998,3.19311,3.09635,3.13782
3.15011,3.22844,3.19158,3.09635,3.13782
3.15011,3.22844,3.19311,3.09635,3.13782
3.15011,3.22844,3.19311,3.09635,3.13782
3.15011,3.22844,3.19465,3.09635,3.13782
3.15011,3.22998,3.19619,3.09635,3.13782
3.14857,3.22844,3.19772,3.09635,3.13782
3.14704,3.22844,3.19926,3.09635,3.13782
3.14704,3.22844,3.20079,3.09635,3.13782
3.1455,3.22844,3.20233,3.09635,3.13782
3.1455,3.22844,3.20387,3.09635,3.13782
3.14397,3.22844,3.20387,3.09635,3.13782
3.14397,3.22844,3.20694,3.09635,3.13782
3.14243,3.22844,3.20694,3.09635,3.13782
3.14243,3.22844,3.20847,3.09635,3.13782
3.14243,3.22844,3.21001,3.09635,3.13782
3.14089,3.22844,3.21155,3.09635,3.13782
3.13936,3.22844,3.21155,3.09635,3.13782
3.13936,3.22844,3.21308,3.09635,3.13782
3.13782,3.22844,3.21308,3.09635,3.13782
3.13782,3.22844,3.21308,3.09635,3.13782
3.13629,3.22844,3.21308,3.09635,3.13782
3.13475,3.2269,3.21308,3.09635,3.13782
3.13322,3.22844,3.21308,3.09635,3.13782
3.13168,3.22844,3.21155,3.09635,3.13782
3.13014,3.22844,3.21155,3.09635,3.13782
3.13014,3.2269,3.21155,3.09635,3.13782
3.12707,3.22844,3.21001,3.09635,3.13782
3.12554,3.22844,3.21001,3.09635,3.13782
3.124,3.22844,3.20847,3.09635,3.13782
3.124,3.22844,3.21001,3.09635,3.13782
3.12246,3.2269,3.20847,3.09635,3.13782
3.12246,3.2269,3.21001,3.09635,3.13782
3.12093,3.2269,3.21001,3.09635,3.13782
3.12093,3.22537,3.21001,3.09635,3.13782
3.11939,3.22537,3.21001,3.09635,3.13782
3.11939,3.22537,3.21155,3.09635,3.13782
3.11939,3.22383,3.21155,3.09635,3.13782
3.11939,3.22383,3.21308,3.09635,3.13782
3.11939,3.2223,3.21308,3.09635,3.13782
3.11939,3.22076,3.21155,3.09635,3.13782
3.11939,3.22076,3.21308,3.09635,3.13782
3.11939,3.21922,3.21308,3.09635,3.13782
3.11939,3.21922,3.21308,3.09635,3.13782
3.12093,3.21769,3.21155,3.09635,3.13782
3.12093,3.21615,3.21155,3.09635,3.13782
3.12246,3.21462,3.21155,3.09635,3.13782
3.12246,3.21308,3.21001,3.09635,3.13782
3.124,3.21308,3.20847,3.09635,3.13782
3.12554,3.21155,3.20694,3.09635,3.13782
3.12554,3.21155,3.20694,3.09635,3.13782
3.12707,3.21155,3.20694,3.09635,3.13782
3.12861,3.21155,3.2054,3.09635,3.13782
3.12861,3.21001,3.2054,3.09635,3.13782
3.12861,3.20847,3.20387,3.09635,3.13782
3.13014,3.20847,3.20387,3.09635,3.13782
3.13014,3.20694,3.20233,3.09635,3.13782
3.13014,3.2054,3.20079,3.09635,3.13782
3.13014,3.2054,3.20079,3.09635,3.13782
3.13014,3.20387,3.19926,3.09635,3.13782
3.13014,3.20387,3.19772,3.09635,3.13782
3.13168,3.20233,3.19619,3.09635,3.13782
3.13168,3.20233,3.19619,3.09635,3.13782
3.13168,3.20233,3.19465,3.09635,3.13782
3.13168,3.20233,3.19619,3.09635,3.13782
3.13168,3.20233,3.19619,3.09635,3.13782
3.13014,3.20233,3.19619,3.09635,3.13782
3.13168,3.20233,3.19772,3.09635,3.13782
3.13014,3.20233,3.19772,3.09635,3.13782
3.13014,3.20233,3.19926,3.09635,3.13782
3.13014,3.20233,3.19926,3.09635,3.13782
3.13014,3.20233,3.20079,3.09635,3.13782
3.13014,3.20233,3.20079,3.09635,3.13782
3.13168,3.20233,3.20079,3.09635,3.13782
3.13168,3.20233,3.20079,3.09635,3.13782
3.13168,3.20233,3.19926,3.09635,3.13782
3.13168,3.20233,3.19926,3.09635,3.13782
3.13168,3.20233,3.19772,3.09635,3.13782
3.13168,3.20233,3.19772,3.09635,3.13782
3.13322,3.20387,3.19619,3.09635,3.13782
3.13322,3.20233,3.19619,3.09635,3.13782
3.13322,3.20233,3.19772,3.09635,3.13782
3.13322,3.20233,3.19772,3.09635,3.13782
3.13475,3.20233,3.19926,3.09635,3.13782
3.13475,3.20233,3.19926,3.09635,3.13782
3.13475,3.20233,3.20079,3.09635,3.13782
3.13475,3.20233,3.20079,3.09635,3.13782
3.13475,3.20233,3.20079,3.09635,3.13782
3.13475,3.20233,3.20233,3.09635,3.13782
3.13475,3.20233,3.20233,3.09635,3.13782
3.13475,3.20233,3.20233,3.09635,3.13782
3.13629,3.20233,3.20233,3.09635,3.13782
3.13629,3.20079,3.20233,3.09635,3.13782
3.13629,3.20079,3.20233,3.09635,3.13782
3.13475,3.19926,3.20233,3.09635,3.13782
3.13629,3.19926,3.20233,3.09635,3.13782
3.13475,3.19926,3.20233,3.09635,3.13782
3.13475,3.19926,3.20387,3.09635,3.13782
3.13629,3.19926,3.20387,3.09635,3.13782
3.13475,3.19926,3.20387,3.09635,3.13782
3.13629,3.19926,3.2054,3.09635,3.13782
3.13629,3.19926,3.2054,3.09635,3.13782
3.13629,3.19926,3.20694,3.09635,3.13782
3.13475,3.19926,3.20694,3.09635,3.13782
3.13475,3.19926,3.20847,3.09635,3.13782
3.13475,3.19926,3.20847,3.09635,3.13782
3.13629,3.19926,3.21001,3.09635,3.13782
3.13475,3.19926,3.21155,3.09635,3.13782
3.13629,3.19926,3.21308,3.09635,3.13782
3.13629,3.19926,3.21462,3.09635,3.13782
3.13629,3.19926,3.21615,3.09635,3.13782
3.13475,3.19926,3.21615,3.09635,3.13782
3.13629,3.19926,3.21769,3.09635,3.13782
3.13629,3.19926,3.21922,3.09635,3.13782
3.13629,3.19926,3.21922,3.09635,3.13782
3.13629,3.19926,3.21922,3.09635,3.13782
3.13629,3.19926,3.22076,3.09635,3.13782
3.13629,3.19926,3.2223,3.09635,3.13782
3.13629,3.19926,3.2223,3.09635,3.13782
3.13475,3.19926,3.2223,3.09635,3.13782
3.13475,3.19926,3.22537,3.09635,3.13782
3.13475,3.19926,3.22537,3.09635,3.13782
3.13475,3.19926,3.2269,3.09635,3.13782
3.13475,3.19926,3.22844,3.09635,3.13782
3.13475,3.19926,3.22844,3.09635,3.13782
3.13475,3.19926,3.22998,3.09635,3.13782
3.13629,3.19926,3.23151,3.09635,3.13782
3.13475,3.19926,3.23305,3.09635,3.13782
3.13475,3.19926,3.23458,3.09635,3.13782
3.13475,3.19926,3.23612,3.09635,3.13782
3.13475,3.19926,3.23766,3.09635,3.13782
3.13475,3.19926,3.23766,3.09635,3.13782
3.13475,3.19772,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23766,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23766,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13629,3.19926,3.23919,3.09635,3.13782
3.13782,3.19926,3.23919,3.09635,3.13782
3.13782,3.19926,3.23919,3.09635,3.13782
3.13782,3.19926,3.23919,3.09635,3.13782
3.13782,3.19926,3.23766,3.09635,3.13782
3.13782,3.19926,3.23766,3.09635,3.13782
3.13782,3.19926,3.23766,3.09635,3.13782
3.13936,3.19926,3.23766,3.09635,3.13782
3.13936,3.19926,3.23766,3.09635,3.13782
3.13936,3.19926,3.23612,3.09635,3.13782
3.13936,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23612,3.09635,3.13782
3.14089,3.19926,3.23458,3.09635,3.13782
3.14089,3.19926,3.23458,3.09635,3.13782
3.14089,3.19926,3.23458,3.09635,3.13782
3.14089,3.19926,3.23305,3.09635,3.13782
3.14089,3.19926,3.23305,3.09635,3.13782
3.14243,3.19926,3.23151,3.09635,3.13782
3.14089,3.19926,3.22998,3.09635,3.13782
3.14243,3.19926,3.22844,3.09635,3.13782
3.14243,3.19926,3.2269,3.09635,3.13782
3.14243,3.19772,3.2269,3.09635,3.13782
3.14243,3.19926,3.22537,3.09635,3.13782
3.14397,3.19772,3.22383,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.22076,3.09635,3.13782
3.14397,3.19926,3.22076,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.22076,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19772,3.22076,3.09635,3.13782
3.14397,3.19926,3.22076,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.21922,3.09635,3.13782
3.14397,3.19926,3.22076,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.2223,3.09635,3.13782
3.14397,3.19926,3.22383,3.09635,3.13782
3.14397,3.19772,3.22383,3.09635,3.13782
3.1455,3.19926,3.22383,3.09635,3.13782
3.14397,3.19926,3.22383,3.09635,3.13782
3.1455,3.19926,3.2223,3.09635,3.13782
3.1455,3.19926,3.2223,3.09635,3.13782
3.1455,3.19926,3.2223,3.09635,3.13782
3.1455,3.19926,3.2223,3.09635,3.13936
3.1455,3.19772,3.2223,3.09635,3.13936
3.14704,3.19926,3.2223,3.09635,3.13782
3.14704,3.19926,3.2223,3.09635,3.13936
3.14704,3.19926,3.2223,3.09635,3.13782
3.14704,3.19926,3.2223,3.09635,3.13782
3.14704,3.19926,3.2223,3.09635,3.13782
3.14704,3.19926,3.22383,3.09635,3.13782
3.14704,3.19926,3.2223,3.09635,3.13782
3.14857,3.19926,3.22383,3.09635,3.13782
3.14857,3.19926,3.2223,3.09635,3.13782
3.14857,3.19772,3.2223,3.09635,3.13782
3.14857,3.19926,3.2223,3.09635,3.13782
3.14857,3.19926,3.2223,3.09635,3.13782
3.14857,3.19926,3.2223,3.09635,3.13782
3.14857,3.19926,3.2223,3.09635,3.13782
3.14857,3.19926,3.22076,3.09635,3.13782
3.14857,3.19926,3.22076,3.09635,3.13936
3.14857,3.19926,3.21922,3.09635,3.13782
3.14704,3.19926,3.21922,3.09635,3.13936
3.14704,3.19926,3.21769,3.09635,3.13782
3.14704,3.19926,3.21922,3.09635,3.13782
3.14704,3.19926,3.21922,3.09635,3.13782
3.14704,3.19926,3.21922,3.09635,3.13782
3.1455,3.19926,3.22076,3.09635,3.13782
3.1455,3.19926,3.22076,3.09635,3.13782
3.1455,3.19926,3.22076,3.09635,3.13782
3.1455,3.19926,3.22076,3.09635,3.13782
