waist,shoulder,elbow,wrist_angle,wrist_rotate
3.18544,3.79826,1.96747,4.90717,3.15472
3.18544,3.79672,1.96594,4.90717,3.15318
3.1839,3.79826,1.96594,4.90717,3.15318
3.18083,3.79826,1.9644,4.90717,3.15318
3.17929,3.79826,1.96287,4.90717,3.15318
3.17929,3.79826,1.9644,4.90717,3.15318
3.17776,3.79826,1.96287,4.90717,3.15472
3.17622,3.79826,1.96287,4.90717,3.15318
3.17468,3.79672,1.96287,4.90717,3.15472
3.17315,3.79672,1.96287,4.90717,3.15318
3.17315,3.79826,1.96287,4.90717,3.15318
3.17161,3.79826,1.96287,4.9087,3.15318
3.17161,3.79826,1.96287,4.9087,3.15318
3.17161,3.79672,1.9644,4.91024,3.15318
3.17008,3.79826,1.9644,4.91178,3.15318
3.17008,3.79826,1.9644,4.91331,3.15318
3.17008,3.79672,1.9644,4.91485,3.15318
3.17008,3.79672,1.9644,4.91485,3.15165
3.17008,3.79672,1.9644,4.91485,3.15165
3.17008,3.79672,1.96594,4.91485,3.15165
3.16854,3.79672,1.96901,4.91485,3.15165
3.16854,3.79672,1.97208,4.91485,3.15011
3.167,3.79672,1.97669,4.91485,3.15011
3.167,3.79518,1.97976,4.91485,3.15011
3.16547,3.79518,1.98591,4.91485,3.14857
3.16547,3.79365,1.99051,4.91485,3.14704
3.16547,3.79211,1.99666,4.91485,3.14704
3.16393,3.79058,2.0028,4.91485,3.14704
3.16393,3.7875,2.00741,4.91331,3.1455
3.16393,3.78597,2.01355,4.91024,3.1455
3.16393,3.7829,2.01816,4.9087,3.14397
3.16393,3.77982,2.0243,4.90717,3.14397
3.16393,3.77522,2.03045,4.90563,3.14243
3.16393,3.77215,2.03505,4.9041,3.14089
3.16547,3.76754,2.03966,4.89949,3.13936
3.16547,3.76293,2.04427,4.89488,3.13782
3.167,3.75525,2.04734,4.89027,3.13475
3.167,3.74757,2.05041,4.88259,3.13322
3.16854,3.73989,2.05195,4.87184,3.13168
3.16854,3.73068,2.05502,4.86109,3.13168
3.17008,3.71992,2.05656,4.84573,3.13168
3.17008,3.70917,2.05963,4.83037,3.13168
3.16854,3.69535,2.0627,4.81194,3.13168
3.17008,3.68153,2.06424,4.79351,3.13014
3.17008,3.66463,2.06577,4.77201,3.13168
3.17008,3.65081,2.06731,4.75204,3.13014
3.17008,3.63392,2.06884,4.72747,3.13168
3.17161,3.61702,2.07038,4.70289,3.13168
3.17161,3.59859,2.07345,4.67832,3.13168
3.17161,3.57709,2.07499,4.65375,3.13168
3.17161,3.56019,2.07806,4.62764,3.13168
3.17315,3.54023,2.08267,4.6046,3.13322
3.17468,3.5218,2.08574,4.58002,3.13322
3.17468,3.50183,2.09035,4.55545,3.13475
3.17622,3.48186,2.09495,4.53241,3.13475
3.17776,3.4619,2.1011,4.50937,3.13475
3.17776,3.44346,2.10724,4.48787,3.13475
3.17622,3.42503,2.11338,4.4679,3.13475
3.17776,3.40507,2.12106,4.44486,3.13629
3.17776,3.3851,2.12874,4.42336,3.13629
3.17776,3.36821,2.13796,4.40186,3.13629
3.17622,3.35131,2.14717,4.37729,3.13629
3.17622,3.33288,2.15793,4.35118,3.13782
3.17468,3.31752,2.16714,4.32353,3.13782
3.17468,3.30063,2.17789,4.29588,3.13782
3.17315,3.2822,2.18864,4.26517,3.13782
3.17315,3.26837,2.20093,4.23598,3.13782
3.17161,3.25301,2.21322,4.20373,3.13936
3.17008,3.23766,2.2255,4.17148,3.13936
3.17008,3.2223,2.23779,4.13922,3.13936
3.17008,3.20847,2.25315,4.10851,3.14089
3.17008,3.19311,2.26544,4.07318,3.14089
3.17008,3.17929,2.27772,4.04093,3.14089
3.17008,3.16547,2.29155,4.01021,3.14089
3.17008,3.15165,2.3023,3.97642,3.14243
3.17008,3.13936,2.31459,3.9457,3.14243
3.17008,3.12861,2.32687,3.91805,3.14397
3.17161,3.11786,2.3407,3.89348,3.14397
3.17161,3.10864,2.35298,3.86583,3.1455
3.17315,3.09943,2.36527,3.84433,3.15011
3.17315,3.09021,2.37756,3.82283,3.15165
3.17468,3.08253,2.38984,3.8044,3.15625
3.17468,3.07639,2.40213,3.7875,3.16086
3.17622,3.07178,2.41442,3.77061,3.16547
3.17776,3.06717,2.42671,3.75679,3.17008
3.17776,3.06256,2.43899,3.74296,3.17315
3.17929,3.05949,2.45128,3.72914,3.17776
3.17929,3.05796,2.46357,3.71685,3.18236
3.17929,3.05488,2.47585,3.70457,3.18544
3.17929,3.05335,2.48661,3.69381,3.18851
3.17929,3.05181,2.49889,3.68153,3.19004
3.17776,3.05335,2.50964,3.67231,3.19158
3.17776,3.05335,2.5204,3.66156,3.19311
3.17776,3.05181,2.53115,3.65235,3.19311
3.17622,3.05335,2.5419,3.64313,3.19311
3.17622,3.05335,2.55265,3.63392,3.19311
3.17468,3.05335,2.5634,3.6247,3.19311
3.17468,3.05335,2.57415,3.61395,3.19311
3.17468,3.05335,2.58644,3.6032,3.19311
3.17622,3.05335,2.59873,3.59398,3.19311
3.17468,3.05335,2.61101,3.58169,3.19619
3.17468,3.05488,2.6233,3.57094,3.19619
3.17622,3.05488,2.63559,3.55866,3.19619
3.17622,3.05488,2.64787,3.54637,3.19772
3.17776,3.05488,2.66016,3.53562,3.19772
3.17929,3.05488,2.67398,3.52333,3.19772
3.18083,3.05642,2.68627,3.51258,3.19772
3.18236,3.05796,2.70009,3.50183,3.19926
3.1839,3.05796,2.71392,3.48801,3.19926
3.18544,3.06103,2.7262,3.47879,3.20079
3.18697,3.06256,2.74003,3.46804,3.20233
3.18851,3.06564,2.75385,3.45729,3.20387
3.19004,3.06871,2.76767,3.44807,3.20387
3.19004,3.07332,2.77996,3.44039,3.20387
